# accelerometer data
# file: 'rgbd_dataset_freiburg2_pioneer_slam.bag'
# timestamp ax ay az
1311878193.770501 0.407114 9.375588 -1.544637
1311878193.771649 0.407114 9.375588 -1.544637
1311878193.772902 0.407114 9.375588 -1.544637
1311878193.773898 0.407114 9.375588 -1.544637
1311878193.777358 0.371192 9.375588 -1.353054
1311878193.778515 0.371192 9.375588 -1.353054
1311878193.781746 0.119739 9.279797 -1.544637
1311878193.782762 0.119739 9.279797 -1.544637
1311878193.786395 0.407114 9.471380 -1.257263
1311878193.787369 0.407114 9.471380 -1.257263
1311878193.790773 0.227505 9.279797 -1.544637
1311878193.791760 0.227505 9.279797 -1.544637
1311878193.795257 0.227505 9.136110 -1.496741
1311878193.796390 0.227505 9.136110 -1.496741
1311878193.797480 0.227505 9.136110 -1.496741
1311878193.798627 0.227505 9.136110 -1.496741
1311878193.801770 0.407114 9.471380 -1.448846
1311878193.802767 0.407114 9.471380 -1.448846
1311878193.806382 0.227505 9.279797 -1.448846
1311878193.807390 0.227505 9.279797 -1.448846
1311878193.810514 0.455009 9.423484 -1.496741
1311878193.811641 0.455009 9.423484 -1.496741
1311878193.812755 0.455009 9.423484 -1.496741
1311878193.813785 0.455009 9.423484 -1.496741
1311878193.817360 0.323296 9.184006 -1.353054
1311878193.818489 0.323296 9.184006 -1.353054
1311878193.821743 0.119739 9.279797 -1.544637
1311878193.822736 0.119739 9.279797 -1.544637
1311878193.826378 0.407114 9.447432 -1.353054
1311878193.827357 0.407114 9.447432 -1.353054
1311878193.830502 0.119739 9.279797 -1.448846
1311878193.831653 0.119739 9.279797 -1.448846
1311878193.832761 0.119739 9.279797 -1.448846
1311878193.833915 0.119739 9.279797 -1.448846
1311878193.837367 0.407114 9.471380 -1.448846
1311878193.838536 0.407114 9.471380 -1.448846
1311878193.841784 0.407114 9.279797 -1.257263
1311878193.842757 0.407114 9.279797 -1.257263
1311878193.846391 0.227505 9.184006 -1.544637
1311878193.847386 0.227505 9.184006 -1.544637
1311878193.850632 0.407114 9.471380 -1.353054
1311878193.851630 0.407114 9.471380 -1.353054
1311878193.855263 0.371192 9.459406 -1.544637
1311878193.856413 0.371192 9.459406 -1.544637
1311878193.857495 0.371192 9.459406 -1.544637
1311878193.858641 0.371192 9.459406 -1.544637
1311878193.861626 0.227505 9.279797 -1.448846
1311878193.862760 0.227505 9.279797 -1.448846
1311878193.866382 0.371192 9.471380 -1.353054
1311878193.867388 0.371192 9.471380 -1.353054
1311878193.870509 0.371192 9.279797 -1.544637
1311878193.871638 0.371192 9.279797 -1.544637
1311878193.872892 0.371192 9.279797 -1.544637
1311878193.873913 0.371192 9.279797 -1.544637
1311878193.877365 0.323296 9.447432 -1.353054
1311878193.878516 0.323296 9.447432 -1.353054
1311878193.881737 0.407114 9.279797 -1.209367
1311878193.882748 0.407114 9.279797 -1.209367
1311878193.886383 0.227505 9.136110 -1.544637
1311878193.887372 0.227505 9.136110 -1.544637
1311878193.890779 0.598697 9.279797 -1.353054
1311878193.891635 0.598697 9.279797 -1.353054
1311878193.895257 0.455009 9.471380 -1.257263
1311878193.896415 0.455009 9.471380 -1.257263
1311878193.897515 0.455009 9.471380 -1.257263
1311878193.898638 0.455009 9.471380 -1.257263
1311878193.901770 0.323296 9.375588 -1.544637
1311878193.902944 0.323296 9.375588 -1.544637
1311878193.906388 0.419088 9.471380 -1.496741
1311878193.907366 0.419088 9.471380 -1.496741
1311878193.910629 0.323296 9.279797 -1.736220
1311878193.911638 0.323296 9.279797 -1.736220
1311878193.912748 0.323296 9.279797 -1.736220
1311878193.913881 0.323296 9.279797 -1.736220
1311878193.917360 0.371192 9.423484 -1.544637
1311878193.918509 0.371192 9.423484 -1.544637
1311878193.921777 0.323296 9.279797 -1.496741
1311878193.922881 0.323296 9.279797 -1.496741
1311878193.926389 0.323296 9.279797 -1.544637
1311878193.927358 0.323296 9.279797 -1.544637
1311878193.930506 0.407114 9.375588 -1.448846
1311878193.931634 0.407114 9.375588 -1.448846
1311878193.932885 0.407114 9.375588 -1.448846
1311878193.933887 0.407114 9.375588 -1.448846
1311878193.937386 0.323296 9.423484 -1.353054
1311878193.938520 0.323296 9.423484 -1.353054
1311878193.941764 0.323296 9.279797 -1.532663
1311878193.942749 0.323296 9.279797 -1.532663
1311878193.946374 0.407114 9.471380 -1.257263
1311878193.947385 0.407114 9.471380 -1.257263
1311878193.950634 0.227505 9.184006 -1.448846
1311878193.951761 0.227505 9.184006 -1.448846
1311878193.955264 0.323296 9.112162 -1.448846
1311878193.956385 0.323296 9.112162 -1.448846
1311878193.957486 0.323296 9.112162 -1.448846
1311878193.958483 0.323296 9.112162 -1.448846
1311878193.961634 0.431062 9.471380 -1.353054
1311878193.962888 0.431062 9.471380 -1.353054
1311878193.966386 0.227505 9.279797 -1.353054
1311878193.967383 0.227505 9.279797 -1.353054
1311878193.970647 0.407114 9.423484 -1.448846
1311878193.971655 0.407114 9.423484 -1.448846
1311878193.972763 0.407114 9.423484 -1.448846
1311878193.973902 0.407114 9.423484 -1.448846
1311878193.977395 0.323296 9.112162 -1.448846
1311878193.978510 0.323296 9.112162 -1.448846
1311878193.981740 0.323296 9.184006 -1.544637
1311878193.982763 0.323296 9.184006 -1.544637
1311878193.986387 0.502905 9.471380 -1.448846
1311878193.987363 0.502905 9.471380 -1.448846
1311878193.990632 0.407114 9.184006 -1.257263
1311878193.991625 0.407114 9.184006 -1.257263
1311878193.992876 0.407114 9.184006 -1.257263
1311878193.993874 0.407114 9.184006 -1.257263
1311878193.997388 0.407114 9.279797 -1.353054
1311878193.998498 0.407114 9.279797 -1.353054
1311878194.001766 0.407114 9.471380 -1.353054
1311878194.002759 0.407114 9.471380 -1.353054
1311878194.006398 0.323296 9.279797 -1.544637
1311878194.007366 0.323296 9.279797 -1.544637
1311878194.010508 0.407114 9.279797 -1.544637
1311878194.011635 0.407114 9.279797 -1.544637
1311878194.012760 0.407114 9.279797 -1.544637
1311878194.013890 0.407114 9.279797 -1.544637
1311878194.017385 0.227505 9.136110 -1.544637
1311878194.018551 0.227505 9.136110 -1.544637
1311878194.021620 0.371192 9.279797 -1.353054
1311878194.022739 0.371192 9.279797 -1.353054
1311878194.026382 0.323296 9.471380 -1.353054
1311878194.027351 0.323296 9.471380 -1.353054
1311878194.030505 0.227505 9.279797 -1.544637
1311878194.031632 0.227505 9.279797 -1.544637
1311878194.032883 0.227505 9.279797 -1.544637
1311878194.033934 0.227505 9.279797 -1.544637
1311878194.037396 0.371192 9.423484 -1.353054
1311878194.038536 0.371192 9.423484 -1.353054
1311878194.041610 0.407114 9.471380 -1.544637
1311878194.042742 0.407114 9.471380 -1.544637
1311878194.046396 0.119739 9.136110 -1.544637
1311878194.047476 0.119739 9.136110 -1.544637
1311878194.050682 0.227505 9.184006 -1.544637
1311878194.051635 0.227505 9.184006 -1.544637
1311878194.052725 0.227505 9.184006 -1.544637
1311878194.053912 0.227505 9.184006 -1.544637
1311878194.057360 0.323296 9.447432 -1.448846
1311878194.058477 0.323296 9.447432 -1.448846
1311878194.061626 0.227505 9.184006 -1.592533
1311878194.062764 0.227505 9.184006 -1.592533
1311878194.066390 0.407114 9.471380 -1.448846
1311878194.067361 0.407114 9.471380 -1.448846
1311878194.070636 0.407114 9.375588 -1.257263
1311878194.071624 0.407114 9.375588 -1.257263
1311878194.073141 0.407114 9.375588 -1.257263
1311878194.076388 0.323296 9.471380 -1.496741
1311878194.077359 0.323296 9.471380 -1.496741
1311878194.080621 0.407114 9.471380 -1.544637
1311878194.081600 0.407114 9.471380 -1.544637
1311878194.083249 0.407114 9.471380 -1.544637
1311878194.085737 0.227505 9.184006 -1.544637
1311878194.086739 0.227505 9.184006 -1.544637
1311878194.090379 0.323296 9.423484 -1.544637
1311878194.091478 0.323296 9.423484 -1.544637
1311878194.092733 0.323296 9.423484 -1.544637
1311878194.093603 0.323296 9.423484 -1.544637
1311878194.096777 0.395140 9.375588 -1.544637
1311878194.097611 0.395140 9.375588 -1.544637
1311878194.101250 0.227505 9.088214 -1.556611
1311878194.102387 0.227505 9.088214 -1.556611
1311878194.105499 0.407114 9.471380 -1.592533
1311878194.106633 0.407114 9.471380 -1.592533
1311878194.107757 0.407114 9.471380 -1.592533
1311878194.108760 0.407114 9.471380 -1.592533
1311878194.112504 0.227505 9.184006 -1.592533
1311878194.113385 0.227505 9.184006 -1.592533
1311878194.116641 0.323296 9.375588 -1.544637
1311878194.117624 0.323296 9.375588 -1.544637
1311878194.121031 0.407114 9.471380 -1.592533
1311878194.122277 0.407114 9.471380 -1.592533
1311878194.125505 0.323296 9.279797 -1.736220
1311878194.126622 0.323296 9.279797 -1.736220
1311878194.127940 0.323296 9.279797 -1.736220
1311878194.131238 0.407114 9.471380 -1.568585
1311878194.132378 0.407114 9.471380 -1.568585
1311878194.135512 0.407114 9.471380 -1.544637
1311878194.136509 0.407114 9.471380 -1.544637
1311878194.137751 0.407114 9.471380 -1.544637
1311878194.138760 0.407114 9.471380 -1.544637
1311878194.142367 0.119739 9.279797 -1.568585
1311878194.143406 0.119739 9.279797 -1.568585
1311878194.146630 0.502905 9.471380 -1.544637
1311878194.147606 0.502905 9.471380 -1.544637
1311878194.150778 0.323296 9.279797 -1.520689
1311878194.151632 0.323296 9.279797 -1.520689
1311878194.155243 0.227505 9.279797 -1.544637
1311878194.156227 0.227505 9.279797 -1.544637
1311878194.157475 0.227505 9.279797 -1.544637
1311878194.158494 0.227505 9.279797 -1.544637
1311878194.161746 0.407114 9.471380 -1.544637
1311878194.162760 0.407114 9.471380 -1.544637
1311878194.166355 0.227505 9.279797 -1.544637
1311878194.167356 0.227505 9.279797 -1.544637
1311878194.170614 0.407114 9.459406 -1.353054
1311878194.171609 0.407114 9.459406 -1.353054
1311878194.172862 0.407114 9.459406 -1.353054
1311878194.173864 0.407114 9.459406 -1.353054
1311878194.177497 0.407114 9.279797 -1.544637
1311878194.178620 0.407114 9.279797 -1.544637
1311878194.182475 0.227505 9.136110 -1.448846
1311878194.185261 0.407114 9.471380 -1.448846
1311878194.186239 0.407114 9.471380 -1.448846
1311878194.188969 0.407114 9.471380 -1.448846
1311878194.190660 0.323296 9.279797 -1.544637
1311878194.191748 0.323296 9.279797 -1.544637
1311878194.195393 0.071844 9.184006 -1.448846
1311878194.196231 0.071844 9.184006 -1.448846
1311878194.197611 0.071844 9.184006 -1.448846
1311878194.198623 0.071844 9.184006 -1.448846
1311878194.201631 0.407114 9.375588 -1.544637
1311878194.202846 0.407114 9.375588 -1.544637
1311878194.206282 0.119739 9.279797 -1.544637
1311878194.207402 0.119739 9.279797 -1.544637
1311878194.210480 0.407114 9.375588 -1.544637
1311878194.211489 0.407114 9.375588 -1.544637
1311878194.212873 0.407114 9.375588 -1.544637
1311878194.213754 0.407114 9.375588 -1.544637
1311878194.217366 0.407114 9.279797 -1.544637
1311878194.218343 0.407114 9.279797 -1.544637
1311878194.221641 0.227505 9.136110 -1.448846
1311878194.222617 0.227505 9.136110 -1.448846
1311878194.226244 0.502905 9.471380 -1.353054
1311878194.227369 0.502905 9.471380 -1.353054
1311878194.228373 0.502905 9.471380 -1.353054
1311878194.231755 0.323296 9.279797 -1.448846
1311878194.232731 0.323296 9.279797 -1.448846
1311878194.236268 0.227505 9.375588 -1.544637
1311878194.237315 0.227505 9.375588 -1.544637
1311878194.240492 0.407114 9.471380 -1.353054
1311878194.241481 0.407114 9.471380 -1.353054
1311878194.242768 0.407114 9.471380 -1.353054
1311878194.243999 0.407114 9.471380 -1.353054
1311878194.247510 0.119739 9.279797 -1.736220
1311878194.248487 0.119739 9.279797 -1.736220
1311878194.251754 0.395140 9.375588 -1.640429
1311878194.252862 0.395140 9.375588 -1.640429
1311878194.256352 0.407114 9.279797 -1.353054
1311878194.257346 0.407114 9.279797 -1.353054
1311878194.260631 0.227505 9.136110 -1.568585
1311878194.261619 0.227505 9.136110 -1.568585
1311878194.265251 0.407114 9.447432 -1.544637
1311878194.266367 0.407114 9.447432 -1.544637
1311878194.267756 0.407114 9.447432 -1.544637
1311878194.270670 0.227505 9.279797 -1.353054
1311878194.271627 0.227505 9.279797 -1.353054
1311878194.275240 0.227505 9.088214 -1.544637
1311878194.276276 0.227505 9.088214 -1.544637
1311878194.277483 0.227505 9.088214 -1.544637
1311878194.278606 0.227505 9.088214 -1.544637
1311878194.281784 0.407114 9.375588 -1.353054
1311878194.282871 0.407114 9.375588 -1.353054
1311878194.286391 0.227505 9.279797 -1.544637
1311878194.287367 0.227505 9.279797 -1.544637
1311878194.290644 0.227505 9.423484 -1.556611
1311878194.292074 0.227505 9.423484 -1.556611
1311878194.294854 0.407114 9.471380 -1.556611
1311878194.296249 0.407114 9.471380 -1.556611
1311878194.297369 0.407114 9.471380 -1.556611
1311878194.298498 0.407114 9.471380 -1.556611
1311878194.301641 0.119739 9.136110 -1.544637
1311878194.302733 0.119739 9.136110 -1.544637
1311878194.306301 0.419088 9.519276 -1.544637
1311878194.307403 0.419088 9.519276 -1.544637
1311878194.310770 0.323296 9.375588 -1.640429
1311878194.311799 0.323296 9.375588 -1.640429
1311878194.312948 0.323296 9.375588 -1.640429
1311878194.316367 0.371192 9.279797 -1.520689
1311878194.317337 0.371192 9.279797 -1.520689
1311878194.320595 0.407114 9.471380 -1.209367
1311878194.321595 0.407114 9.471380 -1.209367
1311878194.325354 0.227505 9.136110 -1.448846
1311878194.326415 0.227505 9.136110 -1.448846
1311878194.327602 0.227505 9.136110 -1.448846
1311878194.328971 0.227505 9.136110 -1.448846
1311878194.331856 0.419088 9.375588 -1.257263
1311878194.332854 0.419088 9.375588 -1.257263
1311878194.336360 0.407114 9.459406 -1.353054
1311878194.337381 0.407114 9.459406 -1.353054
1311878194.340630 0.371192 9.279797 -1.736220
1311878194.341616 0.371192 9.279797 -1.736220
1311878194.345407 0.407114 9.471380 -1.520689
1311878194.346408 0.407114 9.471380 -1.520689
1311878194.347498 0.407114 9.471380 -1.520689
1311878194.348627 0.407114 9.471380 -1.520689
1311878194.351871 0.227505 9.279797 -1.736220
1311878194.352865 0.227505 9.279797 -1.736220
1311878194.356356 0.323296 9.279797 -1.544637
1311878194.357348 0.323296 9.279797 -1.544637
1311878194.360610 0.455009 9.471380 -1.353054
1311878194.361625 0.455009 9.471380 -1.353054
1311878194.365237 0.323296 9.279797 -1.353054
1311878194.366379 0.323296 9.279797 -1.353054
1311878194.367376 0.323296 9.279797 -1.353054
1311878194.370658 0.419088 9.447432 -1.544637
1311878194.371591 0.419088 9.447432 -1.544637
1311878194.375234 0.502905 9.447432 -1.448846
1311878194.376244 0.502905 9.447432 -1.448846
1311878194.377468 0.502905 9.447432 -1.448846
1311878194.378501 0.502905 9.447432 -1.448846
1311878194.381748 0.227505 9.279797 -1.592533
1311878194.382742 0.227505 9.279797 -1.592533
1311878194.386376 0.407114 9.471380 -1.556611
1311878194.387336 0.407114 9.471380 -1.556611
1311878194.390493 0.227505 9.471380 -1.544637
1311878194.391523 0.227505 9.471380 -1.544637
1311878194.392752 0.227505 9.471380 -1.544637
1311878194.393717 0.227505 9.471380 -1.544637
1311878194.397370 0.323296 9.447432 -1.496741
1311878194.398347 0.323296 9.447432 -1.496741
1311878194.401619 0.407114 9.471380 -1.544637
1311878194.402707 0.407114 9.471380 -1.544637
1311878194.405896 0.119739 9.184006 -1.544637
1311878194.407278 0.119739 9.184006 -1.544637
1311878194.410508 0.407114 9.375588 -1.520689
1311878194.411631 0.407114 9.375588 -1.520689
1311878194.412849 0.407114 9.375588 -1.520689
1311878194.413846 0.407114 9.375588 -1.520689
1311878194.417384 0.407114 9.279797 -1.257263
1311878194.418500 0.407114 9.279797 -1.257263
1311878194.421602 0.119739 9.088214 -1.496741
1311878194.422739 0.119739 9.088214 -1.496741
1311878194.426377 0.455009 9.471380 -1.353054
1311878194.427343 0.455009 9.471380 -1.353054
1311878194.430611 0.227505 9.136110 -1.544637
1311878194.431613 0.227505 9.136110 -1.544637
1311878194.432869 0.227505 9.136110 -1.544637
1311878194.433861 0.227505 9.136110 -1.544637
1311878194.437498 0.407114 9.471380 -1.353054
1311878194.438744 0.407114 9.471380 -1.353054
1311878194.441609 0.407114 9.375588 -1.448846
1311878194.442734 0.407114 9.375588 -1.448846
1311878194.446455 0.227505 9.136110 -1.353054
1311878194.447561 0.227505 9.136110 -1.353054
1311878194.448520 0.227505 9.136110 -1.353054
1311878194.451720 0.395140 9.471380 -1.448846
1311878194.452724 0.395140 9.471380 -1.448846
1311878194.456267 0.407114 9.375588 -1.353054
1311878194.457350 0.407114 9.375588 -1.353054
1311878194.460601 0.227505 9.184006 -1.736220
1311878194.461599 0.227505 9.184006 -1.736220
1311878194.465277 0.407114 9.471380 -1.496741
1311878194.466406 0.407114 9.471380 -1.496741
1311878194.467499 0.407114 9.471380 -1.496741
1311878194.468631 0.407114 9.471380 -1.496741
1311878194.471782 0.323296 9.184006 -1.544637
1311878194.472752 0.323296 9.184006 -1.544637
1311878194.476367 0.407114 9.375588 -1.353054
1311878194.477409 0.407114 9.375588 -1.353054
1311878194.480621 0.419088 9.471380 -1.353054
1311878194.481646 0.419088 9.471380 -1.353054
1311878194.483272 0.419088 9.471380 -1.353054
1311878194.486506 0.227505 9.279797 -1.544637
1311878194.487338 0.227505 9.279797 -1.544637
1311878194.490630 0.323296 9.423484 -1.736220
1311878194.491631 0.323296 9.423484 -1.736220
1311878194.495244 0.407114 9.279797 -1.353054
1311878194.496345 0.407114 9.279797 -1.353054
1311878194.497483 0.407114 9.279797 -1.353054
1311878194.498604 0.407114 9.279797 -1.353054
1311878194.501869 0.227505 9.184006 -1.640429
1311878194.502859 0.227505 9.184006 -1.640429
1311878194.506377 0.455009 9.471380 -1.353054
1311878194.507703 0.455009 9.471380 -1.353054
1311878194.510614 0.323296 9.279797 -1.520689
1311878194.511637 0.323296 9.279797 -1.520689
1311878194.515282 0.227505 9.184006 -1.448846
1311878194.516644 0.227505 9.184006 -1.448846
1311878194.517616 0.227505 9.184006 -1.448846
1311878194.519445 0.227505 9.184006 -1.448846
1311878194.521870 0.431062 9.423484 -1.353054
1311878194.522748 0.431062 9.423484 -1.353054
1311878194.526395 0.227505 9.184006 -1.544637
1311878194.527346 0.227505 9.184006 -1.544637
1311878194.530621 0.227505 9.459406 -1.496741
1311878194.531753 0.227505 9.459406 -1.496741
1311878194.533269 0.227505 9.459406 -1.496741
1311878194.536385 0.371192 9.459406 -1.448846
1311878194.537358 0.371192 9.459406 -1.448846
1311878194.540619 0.227505 9.184006 -1.640429
1311878194.541620 0.227505 9.184006 -1.640429
1311878194.545362 0.419088 9.375588 -1.209367
1311878194.546517 0.419088 9.375588 -1.209367
1311878194.547598 0.419088 9.375588 -1.209367
1311878194.548721 0.419088 9.375588 -1.209367
1311878194.551751 0.227505 9.136110 -1.353054
1311878194.552717 0.227505 9.136110 -1.353054
1311878194.556466 0.407114 9.184006 -1.520689
1311878194.557341 0.407114 9.184006 -1.520689
1311878194.560606 0.455009 9.459406 -1.448846
1311878194.561740 0.455009 9.459406 -1.448846
1311878194.565235 0.395140 9.136110 -1.544637
1311878194.566356 0.395140 9.136110 -1.544637
1311878194.567492 0.395140 9.136110 -1.544637
1311878194.568486 0.395140 9.136110 -1.544637
1311878194.571731 0.407114 9.471380 -1.544637
1311878194.572722 0.407114 9.471380 -1.544637
1311878194.576230 0.371192 9.459406 -1.544637
1311878194.577376 0.371192 9.459406 -1.544637
1311878194.580630 0.323296 9.112162 -1.496741
1311878194.581603 0.323296 9.112162 -1.496741
1311878194.583230 0.323296 9.112162 -1.496741
1311878194.585871 0.502905 9.471380 -1.257263
1311878194.586839 0.502905 9.471380 -1.257263
1311878194.590375 0.227505 9.279797 -1.353054
1311878194.591489 0.227505 9.279797 -1.353054
1311878194.592590 0.227505 9.279797 -1.353054
1311878194.593717 0.227505 9.279797 -1.353054
1311878194.597486 0.407114 9.375588 -1.448846
1311878194.598347 0.407114 9.375588 -1.448846
1311878194.601502 0.431062 9.471380 -1.353054
1311878194.602864 0.431062 9.471380 -1.353054
1311878194.605613 0.323296 9.088214 -1.353054
1311878194.606607 0.323296 9.088214 -1.353054
1311878194.610325 0.407114 9.279797 -1.544637
1311878194.611358 0.407114 9.279797 -1.544637
1311878194.612511 0.407114 9.279797 -1.544637
1311878194.613529 0.407114 9.279797 -1.544637
1311878194.616743 0.407114 9.279797 -1.353054
1311878194.618239 0.407114 9.279797 -1.353054
1311878194.621387 0.227505 9.088214 -1.544637
1311878194.622376 0.227505 9.088214 -1.544637
1311878194.625610 0.371192 9.112162 -1.448846
1311878194.626588 0.371192 9.112162 -1.448846
1311878194.628219 0.371192 9.112162 -1.448846
1311878194.631822 0.407114 9.136110 -1.353054
1311878194.632995 0.407114 9.136110 -1.353054
1311878194.635617 0.323296 9.184006 -1.173445
1311878194.636642 0.323296 9.184006 -1.173445
1311878194.640237 0.407114 9.375588 -1.353054
1311878194.641217 0.407114 9.375588 -1.353054
1311878194.642491 0.407114 9.375588 -1.353054
1311878194.643504 0.407114 9.375588 -1.353054
1311878194.646859 0.119739 9.375588 -1.544637
1311878194.647843 0.119739 9.375588 -1.544637
1311878194.651342 0.323296 9.471380 -1.209367
1311878194.652329 0.323296 9.471380 -1.209367
1311878194.655599 0.407114 9.471380 -1.520689
1311878194.656762 0.407114 9.471380 -1.520689
1311878194.660369 0.227505 9.375588 -1.951751
1311878194.661339 0.227505 9.375588 -1.951751
1311878194.662611 0.227505 9.375588 -1.951751
1311878194.663615 0.227505 9.375588 -1.951751
1311878194.666761 0.407114 9.662963 -1.640429
1311878194.667868 0.407114 9.662963 -1.640429
1311878194.671376 0.323296 9.375588 -1.544637
1311878194.672340 0.323296 9.375588 -1.544637
1311878194.675618 0.407114 9.279797 -1.736220
1311878194.676589 0.407114 9.279797 -1.736220
1311878194.678205 0.407114 9.279797 -1.736220
1311878194.681375 0.407114 9.471380 -1.640429
1311878194.682372 0.407114 9.471380 -1.640429
1311878194.685600 0.227505 9.184006 -1.640429
1311878194.686578 0.227505 9.184006 -1.640429
1311878194.690259 0.407114 9.279797 -1.592533
1311878194.691350 0.407114 9.279797 -1.592533
1311878194.692524 0.407114 9.279797 -1.592533
1311878194.693494 0.407114 9.279797 -1.592533
1311878194.696728 0.323296 9.375588 -1.568585
1311878194.697595 0.323296 9.375588 -1.568585
1311878194.701348 0.119739 9.184006 -1.544637
1311878194.702340 0.119739 9.184006 -1.544637
1311878194.705498 0.502905 9.471380 -1.257263
1311878194.706614 0.502905 9.471380 -1.257263
1311878194.707870 0.502905 9.471380 -1.257263
1311878194.708882 0.502905 9.471380 -1.257263
1311878194.712458 0.071844 9.184006 -1.185419
1311878194.713479 0.071844 9.184006 -1.185419
1311878194.717947 0.227505 9.423484 -1.353054
1311878194.720241 0.407114 9.471380 -1.257263
1311878194.721440 0.407114 9.471380 -1.257263
1311878194.722388 0.407114 9.471380 -1.257263
1311878194.725620 0.071844 9.184006 -1.161471
1311878194.726622 0.071844 9.184006 -1.161471
1311878194.730067 0.395140 9.423484 -1.209367
1311878194.731243 0.395140 9.423484 -1.209367
1311878194.732499 0.395140 9.423484 -1.209367
1311878194.733643 0.395140 9.423484 -1.209367
1311878194.736916 0.407114 9.279797 -1.353054
1311878194.740256 0.227505 9.088214 -1.544637
1311878194.741236 0.227505 9.088214 -1.544637
1311878194.742516 0.227505 9.088214 -1.544637
1311878194.743659 0.227505 9.088214 -1.544637
1311878194.746950 0.407114 9.471380 -0.969888
1311878194.750372 0.323296 9.184006 -1.161471
1311878194.751329 0.323296 9.184006 -1.161471
1311878194.752594 0.323296 9.184006 -1.161471
1311878194.753582 0.323296 9.184006 -1.161471
1311878194.756741 0.227505 9.375588 -1.544637
